child_id,age,gender,home_environment,parent_education,parent_income,mental_health,physical_abuse_record,emotional_abuse_record,attendance_rate,behavioral_issues,father_alcohol_use,mother_alcohol_use,father_smoking_use,mother_smoking_use,abuse_status
4837,5,Male,2,5,5,2,1,1,96,0,1,0,1,0,1
4838,4,Male,2,1,4,4,0,0,59,0,1,1,0,1,0
4839,6,Male,5,2,5,3,0,1,65,0,1,0,0,0,1
4840,3,Male,1,4,5,2,1,0,99,1,1,1,1,0,1
4841,4,Female,3,3,1,2,0,1,65,1,1,1,1,0,1
4842,3,Male,4,4,3,3,1,1,51,1,0,0,1,1,1
4843,5,Male,5,1,1,1,0,1,70,0,0,1,0,1,1
4844,6,Female,1,1,5,4,1,0,63,1,1,0,0,1,0
4845,7,Female,2,4,2,1,0,1,89,1,0,0,1,0,1
4846,6,Male,4,4,1,4,1,1,96,0,1,1,0,0,0
4847,7,Male,2,3,2,4,0,0,87,0,1,1,1,0,0
4848,3,Female,3,1,5,5,0,1,80,0,0,0,0,0,0
4849,3,Female,3,3,3,3,0,0,77,0,1,1,0,1,1
4850,7,Male,4,1,4,2,0,1,80,1,1,1,1,1,0
4851,3,Female,1,5,5,3,1,0,86,1,0,1,0,1,0
4852,4,Female,5,3,4,1,1,1,63,0,0,0,0,1,1
4853,5,Male,1,5,3,5,0,0,65,0,1,1,1,1,1
4854,4,Female,5,3,5,3,1,1,54,0,0,0,1,0,1
4855,5,Female,5,3,3,4,0,0,83,0,0,1,1,0,0
4856,7,Female,3,3,3,1,1,0,64,0,1,1,0,1,0
4857,7,Female,1,4,2,5,1,1,92,0,1,0,0,0,0
4858,4,Male,3,2,3,2,1,1,58,1,0,1,1,0,0
4859,5,Female,3,5,3,3,0,1,81,0,1,0,1,0,1
4860,5,Male,3,1,4,3,0,0,88,1,1,0,1,0,0
4861,7,Female,5,1,4,1,1,0,78,1,1,0,0,0,1
4862,5,Male,4,1,2,1,0,1,68,0,0,1,1,1,0
4863,4,Female,1,4,1,4,1,0,88,1,1,1,0,1,0
4864,7,Male,1,3,4,4,0,1,77,0,1,0,1,1,0
4865,3,Male,4,1,3,1,1,0,64,0,0,0,1,1,1
4866,6,Male,4,2,1,2,0,1,68,0,0,0,1,1,1
4867,6,Male,3,3,4,4,1,1,73,0,1,1,0,1,1
4868,3,Male,3,4,4,2,0,1,79,1,1,0,1,1,1
4869,3,Male,3,5,2,2,0,0,91,1,1,0,1,0,1
4870,3,Female,1,4,1,1,0,0,90,1,1,0,1,1,1
4871,6,Male,1,5,2,3,1,1,85,1,1,1,1,1,1
4872,6,Male,2,3,1,1,1,0,98,1,0,0,1,1,0
4873,4,Female,2,2,4,2,1,0,60,0,1,1,1,1,0
4874,4,Male,3,3,1,1,1,0,80,0,0,0,0,0,1
4875,3,Female,2,5,3,4,1,1,77,1,0,1,0,1,0
4876,6,Male,1,5,2,2,1,0,77,0,1,0,0,0,1
4877,3,Male,3,2,5,5,1,1,98,1,0,1,1,0,1
4878,7,Male,1,5,2,3,0,1,91,1,0,0,0,0,1
4879,5,Female,2,1,5,1,1,0,70,1,0,0,0,1,1
4880,3,Female,5,5,2,4,1,0,63,0,1,0,0,1,0
4881,5,Male,5,1,3,4,1,0,54,1,1,0,1,0,0
4882,7,Female,1,2,5,1,1,1,97,0,0,1,0,0,0
4883,4,Male,1,5,4,5,0,1,99,0,1,1,0,1,0
4884,4,Female,3,5,1,1,0,1,93,1,0,0,0,0,1
4885,6,Male,4,2,5,2,0,1,73,1,0,0,0,1,0
4886,5,Female,2,5,4,2,0,1,89,1,0,1,0,0,0
4887,3,Female,1,1,2,2,0,1,56,0,1,1,1,0,1
4888,7,Female,5,1,1,2,1,1,73,0,0,1,0,1,0
4889,7,Female,1,3,3,1,0,1,56,1,0,0,1,1,0
4890,3,Male,3,2,5,3,1,0,80,1,0,0,0,1,1
4891,6,Female,3,1,3,2,1,1,98,1,1,0,0,0,1
4892,3,Male,4,3,3,5,1,1,73,1,0,1,1,0,1
4893,7,Male,3,3,1,5,0,0,95,0,1,1,0,1,1
4894,6,Female,3,1,1,4,0,1,69,1,0,1,1,1,1
4895,3,Female,4,5,4,5,0,1,68,1,0,0,0,1,1
4896,4,Female,4,4,1,2,0,0,53,1,1,1,1,1,1
4897,3,Female,5,3,3,5,1,1,52,1,1,0,1,0,0
4898,6,Female,1,1,4,5,1,0,91,0,1,1,1,0,1
4899,6,Female,5,4,5,2,1,1,100,1,1,0,0,0,0
4900,6,Female,2,2,1,4,1,0,83,0,1,1,1,0,1
4901,7,Male,1,3,1,1,1,1,65,1,1,1,0,1,0
4902,6,Male,5,1,2,5,0,0,83,0,1,0,0,1,1
4903,7,Female,3,4,2,1,0,1,54,1,1,1,1,1,0
4904,7,Female,2,5,3,3,1,0,98,1,1,0,1,1,0
4905,7,Female,2,3,5,5,0,1,63,1,0,0,0,0,1
4906,7,Male,5,2,2,1,1,0,82,0,1,1,0,1,0
4907,7,Male,1,2,4,2,0,1,72,1,1,1,0,1,0
4908,4,Female,3,1,2,3,1,1,71,0,1,1,1,0,0
4909,7,Male,3,1,2,1,0,0,75,1,0,0,0,1,0
4910,6,Male,2,2,3,5,1,0,57,0,0,0,0,0,1
4911,7,Female,2,5,4,2,1,0,74,1,0,1,0,0,0
4912,5,Male,1,1,1,1,0,1,99,0,0,0,1,0,1
4913,5,Female,1,5,1,1,0,1,52,1,0,1,1,0,1
4914,4,Male,3,5,1,4,1,1,84,0,0,0,0,1,0
4915,4,Male,4,1,5,2,1,1,79,0,1,0,1,1,1
4916,4,Male,4,3,1,4,0,0,65,1,1,1,0,1,1
4917,6,Female,5,5,4,1,0,1,91,0,1,1,0,1,1
4918,6,Male,4,1,5,3,1,0,51,1,1,0,1,1,0
4919,5,Female,4,2,2,2,1,0,52,1,0,1,0,1,1
4920,3,Male,4,2,1,1,1,1,80,0,1,0,1,1,1
4921,5,Male,3,4,2,1,1,0,63,1,1,1,0,0,0
4922,7,Male,3,5,4,3,0,0,85,0,0,1,1,0,1
4923,3,Male,2,2,2,4,0,1,90,0,0,1,0,1,1
4924,5,Male,3,2,5,1,0,1,56,1,0,0,0,0,1
4925,4,Male,4,5,3,5,1,0,58,1,1,1,1,1,1
4926,4,Female,4,5,2,3,1,0,57,1,1,0,1,0,1
4927,7,Female,2,1,2,3,1,0,81,1,1,1,1,0,0
4928,3,Female,5,3,5,4,0,1,72,1,1,1,0,0,1
4929,6,Female,2,3,2,2,1,1,52,1,0,1,1,1,1
4930,7,Female,2,1,3,5,0,1,99,0,0,0,0,1,0
4931,7,Male,5,4,5,4,1,0,55,0,0,1,0,0,0
4932,7,Male,1,4,4,1,0,0,86,1,1,1,1,0,1
4933,6,Female,3,2,4,5,1,0,74,0,1,0,0,0,0
4934,5,Male,4,5,4,1,0,1,78,0,1,0,0,0,1
4935,4,Male,3,4,5,3,1,0,65,0,0,1,0,0,1
4936,5,Male,4,2,4,1,1,1,51,1,1,1,1,0,0
4937,6,Male,3,1,5,1,1,0,91,1,1,0,0,1,0
4938,7,Female,5,2,5,4,1,0,76,0,0,0,0,1,0
4939,7,Female,3,4,2,2,0,0,68,0,0,1,1,0,1
4940,5,Male,2,5,4,4,0,0,99,0,1,1,1,1,1
4941,6,Male,2,2,3,5,1,0,75,1,0,1,1,0,0
4942,4,Male,4,5,1,1,0,1,88,1,0,0,1,1,1
4943,7,Female,1,1,2,5,0,1,76,1,0,1,1,1,1
4944,4,Male,4,1,4,4,1,0,80,0,1,1,1,0,1
4945,7,Male,2,3,4,4,1,1,92,1,0,0,1,0,0
4946,4,Female,4,5,1,2,1,0,74,0,0,1,1,1,0
4947,6,Male,4,5,2,1,1,0,64,1,0,1,1,0,1
4948,3,Female,3,3,3,2,0,1,90,0,0,0,0,0,1
4949,7,Male,4,1,3,2,0,0,95,0,0,0,1,0,1
4950,4,Female,5,2,2,5,1,0,55,1,1,1,0,1,0
4951,4,Female,4,2,1,5,0,1,52,1,1,1,1,1,1
4952,5,Male,1,5,3,2,1,0,82,0,1,1,0,0,1
4953,5,Male,2,2,4,2,0,1,98,1,0,1,1,0,0
4954,4,Female,5,4,5,1,0,0,52,0,0,0,1,0,1
4955,3,Female,1,4,5,3,0,1,87,1,0,1,0,1,0
4956,6,Male,5,1,4,3,1,1,58,0,0,0,1,0,1
4957,6,Female,5,4,3,2,1,1,77,0,1,1,0,0,0
4958,3,Female,1,5,4,3,0,0,55,1,1,0,1,0,1
4959,7,Male,2,2,4,4,1,1,66,1,1,0,1,1,1
4960,5,Female,5,5,5,4,1,0,69,1,1,1,0,1,1
4961,6,Female,4,2,2,2,1,0,82,0,0,0,0,0,1
4962,7,Male,2,5,1,1,1,1,80,0,1,1,1,1,1
4963,5,Male,2,4,2,2,1,0,69,1,0,0,1,1,1
4964,4,Female,4,1,5,3,1,1,94,0,1,1,1,1,0
4965,7,Male,4,2,2,4,1,1,83,0,0,0,0,0,0
4966,6,Male,1,4,5,4,0,1,87,0,1,1,1,0,1
4967,6,Male,1,3,5,3,1,1,62,1,1,1,0,1,0
4968,5,Female,2,5,1,2,0,0,98,1,1,0,0,0,0
4969,4,Male,5,3,2,1,0,0,77,0,0,0,1,0,0
4970,3,Female,5,3,1,3,1,0,66,1,0,1,0,1,0
4971,6,Female,2,3,2,4,0,1,83,0,0,1,1,0,1
4972,5,Female,4,5,1,3,1,0,59,0,1,1,1,1,0
4973,4,Female,4,2,5,4,0,0,75,0,0,1,1,1,0
4974,5,Female,5,3,3,1,1,0,85,0,0,0,0,0,1
4975,7,Male,2,3,3,5,0,0,54,0,0,1,1,0,0
4976,3,Female,2,3,2,5,1,0,66,0,0,0,1,1,0
4977,3,Male,3,3,3,1,1,0,63,1,0,1,1,1,1
4978,7,Female,4,1,1,1,0,0,73,0,0,1,1,0,1
4979,6,Male,3,1,4,1,1,0,84,1,0,0,0,0,0
4980,7,Female,1,4,5,3,0,1,62,0,1,0,0,0,0
4981,4,Female,3,2,5,5,0,1,71,0,1,1,0,0,0
4982,6,Male,2,3,5,3,1,1,70,1,0,0,0,0,1
4983,4,Female,1,4,5,4,1,1,58,1,1,1,0,0,0
4984,4,Male,1,2,4,1,0,0,96,0,0,0,0,0,1
4985,7,Female,5,1,5,2,0,1,63,0,1,0,0,1,0
4986,4,Male,3,4,1,3,0,0,77,1,1,0,0,1,0
4987,7,Female,5,4,5,5,0,1,91,1,0,0,1,0,1
4988,6,Female,4,2,5,2,1,1,70,0,0,1,1,0,1
4989,4,Male,4,3,2,3,0,0,98,1,0,1,0,1,1
4990,3,Female,5,1,2,5,1,1,65,0,0,1,1,1,1
4991,6,Male,3,1,4,5,0,0,78,0,0,1,1,0,0
4992,3,Female,3,4,3,3,0,1,93,0,0,0,0,0,0
4993,5,Female,3,3,5,1,1,0,56,0,1,0,1,0,1
4994,6,Female,1,2,5,5,0,0,61,0,0,0,0,0,1
4995,4,Female,1,4,5,5,0,1,88,1,1,1,0,0,1
4996,4,Female,3,5,5,1,1,1,73,0,0,1,0,0,1
4997,7,Female,5,4,3,3,0,1,50,0,1,1,1,1,1
4998,7,Female,1,1,4,4,1,1,75,0,0,1,1,0,0
4999,6,Male,4,1,3,2,0,1,83,0,1,1,1,1,0
5000,3,Female,3,4,5,1,0,0,72,0,1,0,0,1,1
5001,4,Male,3,5,4,1,1,1,57,0,1,1,1,0,1
5002,7,Male,1,2,4,2,0,1,81,0,1,0,1,0,1
5003,6,Female,2,5,1,3,0,1,80,0,0,0,0,0,0
5004,5,Female,2,5,2,4,1,0,77,0,0,0,1,1,1
5005,6,Female,2,4,3,5,0,1,92,1,0,0,1,0,1
5006,7,Female,4,5,3,5,1,0,77,0,0,1,0,0,0
5007,6,Female,1,3,3,5,0,0,73,1,1,1,1,0,0
5008,3,Female,4,4,2,1,1,1,83,0,1,1,0,1,1
5009,4,Male,3,5,1,3,0,0,100,0,0,0,0,1,0
5010,5,Male,1,5,4,2,0,0,93,1,1,1,0,1,1
5011,7,Male,2,5,4,5,0,1,81,1,1,0,0,1,1
5012,6,Female,4,3,2,5,0,1,72,0,0,0,0,0,1
5013,5,Male,1,5,4,4,0,1,96,0,1,0,0,1,1
5014,3,Female,3,4,1,4,0,1,55,1,1,0,0,0,1
5015,4,Male,5,5,3,4,0,1,92,0,1,0,1,1,1
5016,7,Male,4,2,4,5,0,1,99,1,0,1,1,1,1
5017,3,Female,2,2,4,3,1,0,80,1,1,1,0,0,0
5018,4,Female,1,1,1,2,1,1,82,0,1,1,0,0,1
5019,7,Female,1,3,5,1,0,0,50,0,0,1,1,1,0
5020,4,Male,5,4,2,2,1,1,89,0,0,0,0,0,1
5021,7,Male,2,5,2,1,1,0,75,0,0,0,0,1,0
5022,6,Male,4,5,2,2,0,1,62,1,1,0,0,0,1
5023,7,Female,4,3,3,3,1,0,71,0,1,0,0,0,1
5024,7,Male,4,2,5,5,0,1,82,1,1,1,0,0,1
5025,5,Male,1,2,5,5,0,1,77,1,1,0,1,0,0
5026,4,Male,5,4,5,3,1,0,82,1,0,0,0,1,1
5027,7,Male,3,1,2,3,0,1,57,0,1,1,0,1,1
5028,7,Female,4,1,2,3,1,1,75,1,0,1,1,1,1
5029,6,Male,3,4,3,4,1,0,93,0,1,1,1,1,1
5030,7,Female,4,5,1,3,0,0,96,0,1,0,0,1,0
5031,7,Male,4,5,3,1,0,0,63,0,0,1,1,1,1
5032,7,Female,4,2,1,2,1,0,100,1,0,0,1,1,1
5033,5,Male,1,2,4,2,0,1,91,1,1,0,0,0,1
5034,7,Female,2,1,4,1,1,0,68,1,1,0,1,0,1
5035,4,Male,4,3,2,1,0,1,52,1,0,0,0,1,0
5036,4,Female,2,5,1,1,0,1,95,1,0,0,1,0,0
5037,7,Male,4,4,2,5,0,1,76,0,1,0,1,0,0
5038,5,Male,2,3,1,2,0,1,83,1,1,0,1,1,1
5039,6,Male,4,5,4,1,0,1,91,0,1,1,1,1,0
5040,3,Male,4,3,5,5,1,1,70,0,0,1,0,0,0
5041,5,Female,5,2,5,5,1,1,91,0,1,0,0,1,0
5042,6,Male,3,2,5,1,0,0,88,1,0,1,0,1,1
5043,6,Female,2,4,3,2,1,1,51,0,1,0,0,1,0
5044,5,Male,1,3,1,2,1,1,51,0,1,0,0,1,1
5045,3,Female,3,5,4,4,1,1,81,0,1,1,0,0,1
5046,3,Male,3,2,1,3,1,1,50,1,1,1,0,1,0
5047,7,Female,3,3,1,2,1,1,74,0,0,0,1,1,1
5048,6,Female,4,2,4,4,1,0,54,0,1,1,0,0,0
5049,6,Male,2,2,1,1,1,1,86,1,0,1,1,0,0
5050,4,Female,2,4,1,5,1,1,80,1,1,1,1,1,1
5051,3,Female,2,2,4,4,1,1,97,0,1,1,0,0,0
5052,5,Male,1,4,3,1,0,0,87,1,0,1,1,1,0
5053,7,Male,1,3,5,1,1,1,90,0,1,1,1,0,1
5054,6,Female,3,5,2,3,1,1,72,0,0,1,0,1,1
5055,7,Female,5,5,1,4,1,1,71,1,1,0,0,1,0
5056,3,Female,2,5,1,3,0,1,90,0,0,1,0,1,0
5057,3,Female,4,1,3,1,0,0,64,1,1,1,0,0,1
5058,4,Female,4,3,2,2,1,1,64,0,0,0,0,1,0
5059,5,Female,4,5,5,2,0,0,98,1,0,1,1,0,1
5060,7,Male,2,5,3,1,0,0,100,0,1,1,1,0,0
5061,5,Male,1,5,1,1,1,0,63,1,0,1,1,1,1
5062,5,Female,5,1,5,1,1,0,98,0,0,1,1,1,1
5063,5,Male,3,3,1,4,1,1,54,1,0,0,1,0,0
5064,4,Male,2,3,2,4,1,0,88,1,1,0,0,0,1
5065,3,Female,2,1,1,4,1,1,75,1,0,1,0,0,1
5066,6,Male,2,2,5,2,0,0,54,1,1,0,1,0,0
5067,5,Male,2,2,1,4,1,0,88,1,0,1,1,0,0
5068,7,Female,1,5,5,3,0,0,77,1,1,1,1,0,0
5069,7,Male,2,5,2,1,1,0,50,1,0,0,1,1,0
5070,4,Male,2,1,1,5,0,1,83,1,0,1,1,0,0
5071,4,Male,3,3,2,4,0,0,99,1,1,0,0,1,1
5072,4,Female,5,4,5,1,0,1,76,0,1,0,0,0,0
5073,4,Male,2,1,1,1,1,0,77,0,1,0,0,0,1
5074,7,Male,2,4,2,4,1,1,93,0,0,0,0,0,0
5075,6,Female,3,2,5,4,0,1,79,1,0,1,1,1,1
5076,7,Female,3,2,5,3,1,1,96,1,0,0,1,1,0
5077,4,Female,5,5,5,1,1,0,71,0,0,0,0,0,1
5078,4,Male,4,2,2,5,0,0,66,0,0,1,1,1,0
5079,5,Female,3,1,1,5,1,0,85,1,0,0,1,0,0
5080,6,Male,4,2,4,4,1,1,68,0,0,0,1,0,1
5081,5,Male,2,5,5,5,1,1,59,0,0,0,1,0,1
5082,7,Female,3,1,5,2,0,1,92,1,1,0,0,0,0
5083,5,Male,5,4,3,3,1,0,74,0,1,1,1,1,1
5084,7,Female,1,1,4,2,0,0,68,0,1,1,1,1,0
5085,5,Female,3,4,1,4,0,0,92,1,1,1,1,1,0
5086,3,Male,4,5,3,2,0,0,93,1,0,0,1,1,0
5087,7,Male,1,1,1,4,1,1,64,0,0,1,0,0,0
5088,7,Female,5,4,3,5,0,0,88,1,1,0,1,0,1
5089,3,Female,5,2,4,3,0,0,100,0,1,0,0,0,1
5090,4,Female,3,3,1,4,1,0,87,1,0,1,1,0,0
5091,3,Male,1,1,2,3,0,1,62,1,0,1,0,0,1
5092,7,Male,2,3,3,3,1,1,63,0,1,0,0,1,1
5093,5,Female,1,4,3,5,0,1,58,1,1,1,1,0,1
5094,4,Male,5,3,5,4,0,0,92,1,0,0,1,0,0
5095,3,Female,5,4,4,4,0,1,86,0,1,1,0,1,0
5096,7,Male,4,4,2,3,0,1,65,1,0,0,0,1,1
5097,6,Female,3,4,1,4,0,0,50,1,1,0,1,0,1
5098,4,Female,3,1,5,2,0,0,86,0,0,1,1,0,1
5099,5,Male,2,1,1,2,1,0,99,1,0,1,1,0,1
5100,4,Female,1,2,4,4,1,0,61,0,1,1,0,1,1
5101,6,Female,1,2,2,2,0,0,55,1,1,1,0,0,0
5102,4,Female,3,3,3,3,1,1,78,1,0,1,0,0,0
5103,7,Male,1,5,2,5,0,0,81,1,1,1,0,0,1
5104,4,Male,2,3,5,5,1,0,61,0,0,0,1,1,1
5105,7,Female,5,2,1,2,1,1,51,0,0,0,0,0,0
5106,4,Male,5,3,2,3,0,0,78,1,0,0,1,0,0
5107,7,Female,5,1,3,2,1,0,82,1,0,1,1,0,0
5108,4,Male,1,2,4,5,0,1,54,0,0,1,1,1,0
5109,7,Male,1,4,5,2,1,0,76,1,0,1,0,1,1
5110,7,Male,3,1,2,1,0,0,99,1,0,1,1,1,0
5111,4,Female,5,2,4,5,1,1,99,0,0,0,0,1,0
5112,3,Female,1,3,5,2,1,1,56,0,1,1,0,0,1
5113,3,Female,1,4,4,4,0,1,92,1,0,0,1,1,0
5114,7,Female,4,3,4,1,0,0,87,1,0,1,0,0,1
5115,5,Female,5,3,2,5,1,0,83,1,0,0,1,1,1
5116,6,Male,5,2,2,1,0,1,92,0,0,0,1,0,0
5117,5,Female,5,4,5,4,1,0,86,0,1,1,0,0,1
5118,5,Female,3,3,2,4,1,1,70,0,1,1,1,0,0
5119,5,Female,2,3,1,1,1,0,97,0,1,1,0,0,0
5120,6,Female,3,4,5,5,1,1,80,0,1,1,0,0,1
5121,3,Male,2,5,4,3,0,1,97,1,0,1,1,1,1
5122,6,Male,1,2,3,5,0,0,75,1,1,0,0,1,1
5123,6,Female,1,5,3,4,0,1,66,0,0,1,1,1,0
5124,5,Female,5,5,2,3,1,1,99,1,1,0,1,1,1
5125,5,Female,1,3,2,2,0,1,90,1,1,0,0,0,0
5126,3,Female,2,2,1,4,0,1,84,0,1,1,0,0,1
5127,3,Male,3,3,3,2,0,1,72,1,1,0,0,0,1
5128,7,Male,4,1,1,4,1,1,60,0,1,0,0,1,1
5129,6,Male,5,2,3,4,1,1,72,1,0,1,1,1,1
5130,7,Male,2,3,3,2,1,0,93,1,1,0,1,0,0
5131,5,Female,3,1,5,1,1,1,67,0,0,1,1,0,1
5132,7,Male,5,5,3,1,0,0,97,1,0,0,0,1,0
5133,7,Female,1,4,1,4,0,0,98,0,1,1,0,1,1
5134,6,Female,3,5,1,5,0,1,71,1,1,0,1,1,1
5135,4,Male,4,1,2,5,1,1,94,1,1,1,1,1,0
5136,7,Male,5,2,1,1,1,0,81,1,1,1,1,1,0
5137,7,Female,5,3,2,1,1,1,52,1,1,0,0,0,0
5138,6,Female,1,1,2,2,0,0,80,1,1,1,1,0,1
5139,5,Female,4,5,4,3,0,1,60,1,1,0,0,0,0
5140,3,Male,5,3,4,5,0,0,88,1,1,1,0,0,1
5141,3,Female,1,2,3,1,1,0,71,1,1,0,1,1,1
5142,7,Male,5,2,2,4,0,1,61,0,0,0,0,0,0
5143,3,Female,4,4,4,1,1,0,93,0,0,0,1,0,0
5144,6,Male,3,2,3,5,0,1,53,0,1,1,1,0,0
5145,6,Female,1,1,1,3,1,1,98,0,0,0,1,0,0
5146,4,Female,2,3,2,5,1,0,89,0,1,0,1,0,1
5147,3,Female,4,1,3,3,0,1,83,0,1,0,0,1,0
5148,3,Female,5,2,1,5,1,1,78,1,0,0,1,0,0
5149,3,Male,3,4,3,1,0,1,73,0,0,0,0,0,1
5150,5,Female,4,1,4,4,1,1,80,0,0,1,0,1,0
5151,6,Male,5,2,2,5,0,0,91,1,1,0,0,1,1
5152,3,Female,2,1,1,5,0,1,51,0,0,0,0,0,0
5153,3,Male,1,3,5,1,0,0,95,1,1,0,1,0,0
5154,6,Female,4,3,5,5,0,1,74,0,0,1,0,0,1
5155,7,Female,4,3,4,3,0,0,89,1,1,1,0,1,0
5156,3,Male,5,3,4,3,0,0,89,0,1,1,0,1,0
5157,3,Male,2,1,3,3,0,1,73,0,0,0,1,0,1
5158,7,Male,5,1,1,5,1,0,96,1,0,1,0,1,1
5159,4,Female,4,5,5,2,0,0,91,0,1,0,1,1,1
5160,6,Female,1,4,4,5,0,0,83,1,1,1,0,1,0
5161,3,Female,2,1,1,3,1,0,65,1,0,0,0,1,1
5162,7,Female,1,5,5,1,1,0,58,1,1,0,1,1,1
5163,4,Male,4,5,1,4,1,1,51,0,0,1,0,0,1
5164,6,Female,2,5,5,1,1,0,62,1,0,0,1,0,1
5165,6,Male,2,1,5,2,1,1,88,1,1,0,0,0,0
5166,5,Female,1,3,3,4,1,1,56,0,0,0,0,1,1
5167,6,Female,1,1,4,5,1,0,60,0,1,1,1,0,1
5168,4,Female,5,2,3,1,0,1,50,1,0,1,0,1,1
5169,6,Female,5,5,4,3,1,0,89,1,0,1,0,1,1
5170,3,Male,4,4,3,4,0,1,98,1,1,0,0,0,1
5171,7,Male,1,3,3,4,0,1,71,1,0,0,1,0,1
5172,4,Female,2,4,1,4,1,1,93,0,0,1,1,0,0
5173,6,Female,5,2,1,5,1,0,91,0,1,1,1,0,1
5174,6,Male,3,2,5,1,0,1,80,1,0,0,0,1,1
5175,6,Female,3,5,1,4,0,0,80,0,0,0,0,0,1
5176,6,Male,1,1,1,2,0,0,90,0,1,1,0,0,0
5177,6,Male,3,4,4,4,1,0,79,0,1,1,0,1,1
5178,3,Female,4,2,2,2,1,1,100,0,0,0,0,0,0
5179,3,Female,5,5,2,4,0,1,63,1,0,1,0,0,1
5180,4,Male,4,3,2,2,1,1,51,1,0,0,1,0,1
5181,6,Male,5,2,1,4,1,1,55,0,0,0,0,1,0
5182,7,Female,5,1,4,1,1,0,99,0,0,1,1,1,0
5183,6,Female,5,1,5,4,1,0,86,0,0,1,0,1,1
5184,6,Male,4,5,1,5,0,0,54,1,0,0,1,1,1
5185,3,Female,3,1,3,2,0,1,53,1,1,0,1,0,0
5186,3,Male,1,4,3,2,0,0,86,0,0,0,1,1,1
5187,4,Female,2,3,4,3,0,1,74,0,1,1,0,0,0
5188,6,Male,3,3,4,3,1,0,90,0,1,0,0,1,0
5189,4,Male,1,4,5,3,1,1,51,0,1,0,0,0,0
5190,4,Female,5,2,1,1,1,1,61,0,0,0,1,1,0
5191,7,Male,2,3,5,3,1,0,76,1,1,1,0,0,0
5192,3,Male,4,2,2,3,1,0,91,0,0,1,0,1,0
5193,7,Male,5,3,3,2,0,0,77,0,1,1,0,0,0
5194,7,Female,3,2,4,2,1,1,90,1,1,1,0,1,1
5195,5,Male,5,3,3,1,1,0,84,0,0,1,0,0,0
5196,6,Female,4,3,4,5,1,0,59,1,0,0,1,0,0
5197,6,Female,4,4,1,1,1,1,86,1,1,0,0,0,1
5198,4,Female,1,3,2,4,0,0,52,0,1,0,0,0,0
5199,6,Female,3,5,2,4,0,1,84,0,1,0,0,0,1
5200,5,Female,2,3,5,5,0,0,75,1,0,0,0,1,1
5201,7,Female,5,5,5,5,1,0,56,0,1,0,1,1,1
5202,3,Female,4,5,2,2,0,1,79,0,1,1,0,1,1
5203,4,Female,1,2,3,4,1,0,67,0,0,0,0,0,0
5204,7,Female,2,4,5,4,1,1,94,0,1,0,1,1,0
5205,3,Male,4,2,1,1,1,0,58,1,0,1,0,1,1
5206,7,Male,2,2,5,3,0,1,91,0,0,1,1,1,1
5207,3,Female,2,5,1,5,0,0,50,1,1,0,0,1,1
5208,5,Female,4,4,1,3,1,0,68,0,1,1,0,0,1
5209,7,Male,2,1,4,5,1,1,55,0,1,1,1,0,1
5210,6,Male,3,5,1,1,0,1,61,0,0,1,1,0,1
5211,7,Female,1,3,2,3,0,0,100,1,0,1,0,1,0
5212,6,Male,5,3,3,1,0,1,96,0,1,0,1,0,0
5213,4,Female,1,5,4,4,0,1,64,0,0,1,0,1,1
5214,4,Female,4,3,2,3,1,1,94,0,1,0,1,0,1
5215,5,Male,5,3,2,5,0,0,50,1,0,0,0,0,0
5216,7,Male,1,4,4,3,0,0,68,1,0,0,1,1,1
5217,6,Female,2,2,3,4,0,0,59,0,1,0,0,0,1
5218,3,Male,5,4,2,4,1,0,52,1,1,1,1,1,0
5219,5,Male,4,3,1,5,0,1,81,0,1,0,0,0,1
5220,7,Female,3,3,2,2,0,0,56,1,1,0,1,0,1
5221,4,Female,1,4,2,3,0,1,54,0,0,1,1,1,1
5222,7,Male,3,5,4,1,1,1,62,1,1,1,0,1,1
5223,6,Female,3,2,4,1,0,1,75,0,1,0,1,0,1
5224,4,Male,4,3,2,2,0,1,59,0,1,1,0,0,1
5225,7,Female,3,1,4,5,0,0,75,0,0,0,0,0,1
5226,7,Female,1,2,1,2,1,1,70,1,0,1,0,1,0
5227,4,Male,5,5,3,1,0,1,53,0,1,0,1,0,0
5228,4,Male,5,2,2,2,1,1,52,0,1,1,0,1,1
5229,5,Female,4,2,4,2,0,0,76,1,1,0,1,1,1
5230,5,Female,5,2,3,1,0,1,71,0,1,1,0,0,1
5231,4,Male,4,5,1,5,1,0,58,1,1,1,0,0,1
5232,6,Male,2,2,3,3,1,1,89,1,0,0,0,1,0
5233,7,Female,4,1,1,2,0,0,62,0,1,0,0,1,1
5234,5,Male,1,4,2,3,1,1,97,1,0,0,1,1,0
5235,5,Female,1,3,5,5,1,0,79,1,1,1,0,0,1
5236,5,Male,1,1,1,3,0,0,82,1,1,0,1,1,0
5237,3,Male,4,2,5,2,1,0,77,0,1,0,1,0,1
5238,5,Female,5,4,2,1,1,1,82,1,0,0,0,1,1
5239,3,Male,1,3,1,3,0,1,99,1,1,0,1,1,1
5240,5,Male,3,2,2,1,1,1,71,0,0,1,0,1,0
5241,5,Female,5,3,3,1,1,1,85,0,1,0,1,1,1
5242,4,Female,1,2,5,1,1,1,52,1,0,0,0,1,1
5243,5,Female,5,3,5,2,1,0,88,0,1,0,1,0,1
5244,3,Female,1,3,1,1,1,1,81,0,1,1,0,0,1
